record_id,year,place,canoe,club,division,gender,boat_type,age_category,club_raw,division_raw,canoe_raw,finish_time_raw,finish_time_clean,raw_finish_seconds,finish_time,start_adjustment_seconds,start_adjustment_minutes,adjusted_finish_seconds,adjusted_finish_time,is_dq,dq_time_text,is_santa_barbara,race_field_size,race_finish_count,race_unlimited_count,race_spec_count,race_unlimited_share,division_field_size,division_finish_count,performance_percentile
155,2022,27,399,Hanohano Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hanohano Outrigger Canoe Club,Women - Unlimited,399,3:09:33,3:09:33,11373,3:09:33,0,0,11373,3:09:33,FALSE,,FALSE,51,51,47,0,1,25,25,0.5833333333333333
156,2022,28,375,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),Co-Ed - Open UL,375,3:10:52,3:10:52,11452,3:10:52,0,0,11452,3:10:52,FALSE,,FALSE,51,51,47,0,1,13,13,0.16666666666666663
157,2022,29,83,Hokuloa Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Hokuloa Outrigger Canoe Club,Women - Senior Masters UL,83,3:11:28,3:11:28,11488,3:11:28,0,0,11488,3:11:28,FALSE,,FALSE,51,51,47,0,1,3,3,1
158,2022,30,414,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,Women - Unlimited,414,3:12:10,3:12:10,11530,3:12:10,0,0,11530,3:12:10,FALSE,,FALSE,51,51,47,0,1,25,25,0.5416666666666667
159,2022,31,919,Santa Barbara Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Santa Barbara Outrigger Canoe Club,Women - Unlimited,919,3:12:24,3:12:24,11544,3:12:24,0,0,11544,3:12:24,FALSE,,TRUE,51,51,47,0,1,25,25,0.5
160,2022,32,191,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,Women - Unlimited,191,3:13:12,3:13:12,11592,3:13:12,0,0,11592,3:13:12,FALSE,,FALSE,51,51,47,0,1,25,25,0.45833333333333337
161,2022,33,320,Lanakila Outrigger Canoe Club,co-ed - juniors (long),Co-Ed,Other,Juniors,Lanakila Outrigger Canoe Club,Co-Ed - Juniors (Long),320,3:14:03,3:14:03,11643,3:14:03,0,0,11643,3:14:03,FALSE,,FALSE,51,51,47,0,1,3,3,0
162,2022,34,90,Kai Elua Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Elua Outrigger Canoe Club,Women - Unlimited,90,3:16:21,3:16:21,11781,3:16:21,0,0,11781,3:16:21,FALSE,,FALSE,51,51,47,0,1,25,25,0.41666666666666663
163,2022,35,137,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,Women - Unlimited,137,3:17:07,3:17:07,11827,3:17:07,0,0,11827,3:17:07,FALSE,,FALSE,51,51,47,0,1,25,25,0.375
164,2022,36,411,Lanakila Outrigger Canoe Club,women - golden masters unlimited,Women,Unlimited,Golden Masters,Lanakila Outrigger Canoe Club,Women - Golden Masters UL,411,3:17:50,3:17:50,11870,3:17:50,0,0,11870,3:17:50,FALSE,,FALSE,51,51,47,0,1,1,1,
165,2022,37,22,Tahoe Waterman,women - unlimited,Women,Unlimited,Open,Tahoe Waterman,Women - Unlimited,22,3:18:27,3:18:27,11907,3:18:27,0,0,11907,3:18:27,FALSE,,FALSE,51,51,47,0,1,25,25,0.33333333333333337
166,2022,38,23X,San Francisco Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,San Francisco Outrigger Canoe Club,Women - Senior Masters UL,23X,3:19:44,3:19:44,11984,3:19:44,0,0,11984,3:19:44,FALSE,,FALSE,51,51,47,0,1,3,3,0.5
167,2022,39,23,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,Women - Unlimited,23,3:20:51,3:20:51,12051,3:20:51,0,0,12051,3:20:51,FALSE,,FALSE,51,51,47,0,1,25,25,0.29166666666666663
168,2022,40,88,Newport Aquatic Center (NAC),women - unlimited,Women,Unlimited,Open,Newport Aquatic Center (NAC),Women - Unlimited,88,3:20:57,3:20:57,12057,3:20:57,0,0,12057,3:20:57,FALSE,,FALSE,51,51,47,0,1,25,25,0.25
169,2022,41,562,Kahakai Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Kahakai Outrigger Canoe Club,Women - Senior Masters UL,562,3:21:12,3:21:12,12072,3:21:12,0,0,12072,3:21:12,FALSE,,FALSE,51,51,47,0,1,3,3,0
170,2022,42,178,Imua Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Imua Outrigger Canoe Club,Co-Ed - Open UL,178,3:21:58,3:21:58,12118,3:21:58,0,0,12118,3:21:58,FALSE,,FALSE,51,51,47,0,1,13,13,0.08333333333333337
171,2022,43,499,Hanohano Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hanohano Outrigger Canoe Club,Women - Unlimited,499,3:23:14,3:23:14,12194,3:23:14,0,0,12194,3:23:14,FALSE,,FALSE,51,51,47,0,1,25,25,0.20833333333333337
172,2022,44,424,Kai Elua Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Kai Elua Outrigger Canoe Club,Co-Ed - Open UL,424,3:26:12,3:26:12,12372,3:26:12,0,0,12372,3:26:12,FALSE,,FALSE,51,51,47,0,1,13,13,0
173,2022,45,133,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,Women - Unlimited,133,3:28:04,3:28:04,12484,3:28:04,0,0,12484,3:28:04,FALSE,,FALSE,51,51,47,0,1,25,25,0.16666666666666663
174,2022,46,563,Kahakai Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kahakai Outrigger Canoe Club,Women - Unlimited,563,3:28:41,3:28:41,12521,3:28:41,0,0,12521,3:28:41,FALSE,,FALSE,51,51,47,0,1,25,25,0.125
175,2022,47,136,Marina del Rey Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Marina del Rey Outrigger Canoe Club,Women - Masters UL,136,3:30:00,3:30:00,12600,3:30:00,0,0,12600,3:30:00,FALSE,,FALSE,51,51,47,0,1,5,5,0
176,2022,48,190,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,Women - Unlimited,190,3:32:42,3:32:42,12762,3:32:42,0,0,12762,3:32:42,FALSE,,FALSE,51,51,47,0,1,25,25,0.08333333333333337
177,2022,49,412,Lanakila Outrigger Canoe Club,women - 19 & under,Women,Other,19 & Under,Lanakila Outrigger Canoe Club,Women - 19 & Under,412,3:33:31,3:33:31,12811,3:33:31,0,0,12811,3:33:31,FALSE,,FALSE,51,51,47,0,1,1,1,
178,2022,50,599,Hanohano Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hanohano Outrigger Canoe Club,Women - Unlimited,599,3:34:20,3:34:20,12860,3:34:20,0,0,12860,3:34:20,FALSE,,FALSE,51,51,47,0,1,25,25,0.04166666666666663
179,2022,51,410,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,Women - Unlimited,410,3:36:40,3:36:40,13000,3:36:40,0,0,13000,3:36:40,FALSE,,FALSE,51,51,47,0,1,25,25,0
67,2023,1,949,Newport Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Outrigger Canoe Club,Co-Ed - Open UL,949,4:21:58,4:21:58,15718,4:21:58,0,0,15718,4:21:58,FALSE,,FALSE,62,62,59,0,1,14,14,1
68,2023,2,35,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,Women - Unlimited,35,4:25:35,4:25:35,15935,4:25:35,0,0,15935,4:25:35,FALSE,,FALSE,62,62,59,0,1,31,31,1
69,2023,3,45X,Ka Lahui Kai,women - unlimited,Women,Unlimited,Open,Ka Lahui Kai,Women - Unlimited,45X,4:28:27,4:28:27,16107,4:28:27,0,0,16107,4:28:27,FALSE,,FALSE,62,62,59,0,1,31,31,0.9666666666666667
70,2023,4,40,Newport Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Newport Outrigger Canoe Club,Women - Unlimited,40,4:33:59,4:33:59,16439,4:33:59,0,0,16439,4:33:59,FALSE,,FALSE,62,62,59,0,1,31,31,0.9333333333333333
71,2023,5,96,Kai Wai Northbay,co-ed - open unlimited,Co-Ed,Unlimited,Open,Kai Wai Northbay,Co-Ed - Open UL,96,4:34:14,4:34:14,16454,4:34:14,0,0,16454,4:34:14,FALSE,,FALSE,62,62,59,0,1,14,14,0.9230769230769231
72,2023,6,417,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,Women - Unlimited,417,4:43:12,4:43:12,16992,4:43:12,0,0,16992,4:43:12,FALSE,,FALSE,62,62,59,0,1,31,31,0.9
73,2023,7,133,Aloha Unlimited,women - masters unlimited,Women,Unlimited,Masters,Aloha Unlimited,Women - Masters UL,133,4:44:45,4:44:45,17085,4:44:45,0,0,17085,4:44:45,FALSE,,FALSE,62,62,59,0,1,8,8,1
74,2023,8,130,Washington Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Washington Canoe Club,Co-Ed - Open UL,130,4:48:15,4:48:15,17295,4:48:15,0,0,17295,4:48:15,FALSE,,FALSE,62,62,59,0,1,14,14,0.8461538461538461
75,2023,9,5326,San Francisco Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,San Francisco Outrigger Canoe Club,Women - Unlimited,5326,4:48:53,4:48:53,17333,4:48:53,0,0,17333,4:48:53,FALSE,,FALSE,62,62,59,0,1,31,31,0.8666666666666667
76,2023,10,567,Kahakai Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kahakai Outrigger Canoe Club,Women - Unlimited,567,4:50:25,4:50:25,17425,4:50:25,0,0,17425,4:50:25,FALSE,,FALSE,62,62,59,0,1,31,31,0.8333333333333334
77,2023,11,135,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,Women - Unlimited,135,4:51:10,4:51:10,17470,4:51:10,0,0,17470,4:51:10,FALSE,,FALSE,62,62,59,0,1,31,31,0.8
78,2023,12,1,Dana Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Dana Outrigger Canoe Club,Women - Masters UL,1,4:52:04,4:52:04,17524,4:52:04,0,0,17524,4:52:04,FALSE,,FALSE,62,62,59,0,1,8,8,0.8571428571428572
79,2023,13,616,Santa Barbara Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Santa Barbara Outrigger Canoe Club,Women - Unlimited,616,4:53:46,4:53:46,17626,4:53:46,0,0,17626,4:53:46,FALSE,,TRUE,62,62,59,0,1,31,31,0.7666666666666666
80,2023,14,111,Imua Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Imua Outrigger Canoe Club,Women - Masters UL,111,4:53:54,4:53:54,17634,4:53:54,0,0,17634,4:53:54,FALSE,,FALSE,62,62,59,0,1,8,8,0.7142857142857143
81,2023,15,221,Pale Kai Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Pale Kai Outrigger Canoe Club,Co-Ed - Open UL,221,4:54:23,4:54:23,17663,4:54:23,0,0,17663,4:54:23,FALSE,,FALSE,62,62,59,0,1,14,14,0.7692307692307692
82,2023,16,38,Hokuloa Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Hokuloa Outrigger Canoe Club,Co-Ed - Open UL,38,4:55:13,4:55:13,17713,4:55:13,0,0,17713,4:55:13,FALSE,,FALSE,62,62,59,0,1,14,14,0.6923076923076923
83,2023,17,925,Kai Opua Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Opua Canoe Club,Women - Unlimited,925,4:58:14,4:58:14,17894,4:58:14,0,0,17894,4:58:14,FALSE,,FALSE,62,62,59,0,1,31,31,0.7333333333333334
84,2023,18,6,Healani Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Healani Canoe Club,Women - Masters UL,6,4:59:26,4:59:26,17966,4:59:26,0,0,17966,4:59:26,FALSE,,FALSE,62,62,59,0,1,8,8,0.5714285714285714
85,2023,19,30,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,Women - Unlimited,30,5:00:25,5:00:25,18025,5:00:25,0,0,18025,5:00:25,FALSE,,FALSE,62,62,59,0,1,31,31,0.7
86,2023,20,399,Hanohano Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hanohano Outrigger Canoe Club,Women - Unlimited,399,5:02:00,5:02:00,18120,5:02:00,0,0,18120,5:02:00,FALSE,,FALSE,62,62,59,0,1,31,31,0.6666666666666667
87,2023,21,23,Dana Outrigger Canoe Club,co-ed - juniors (long),Co-Ed,Other,Juniors,Dana Outrigger Canoe Club,Co-Ed - Juniors (Long),23,5:03:45,5:03:45,18225,5:03:45,0,0,18225,5:03:45,FALSE,,FALSE,62,62,59,0,1,1,1,
88,2023,22,416,Lanakila Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Lanakila Outrigger Canoe Club,Women - Masters UL,416,5:05:37,5:05:37,18337,5:05:37,0,0,18337,5:05:37,FALSE,,FALSE,62,62,59,0,1,8,8,0.4285714285714286
89,2023,23,54,Offshore Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Offshore Outrigger Canoe Club,Co-Ed - Open UL,54,5:10:09,5:10:09,18609,5:10:09,0,0,18609,5:10:09,FALSE,,FALSE,62,62,59,0,1,14,14,0.6153846153846154
90,2023,24,43,Kilohana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kilohana Outrigger,Women - Unlimited,43,5:12:08,5:12:08,18728,5:12:08,0,0,18728,5:12:08,FALSE,,FALSE,62,62,59,0,1,31,31,0.6333333333333333
91,2023,25,22,Tahoe Waterman,women - unlimited,Women,Unlimited,Open,Tahoe Waterman,Women - Unlimited,22,5:12:36,5:12:36,18756,5:12:36,0,0,18756,5:12:36,FALSE,,FALSE,62,62,59,0,1,31,31,0.6
92,2023,26,420,Newport Aquatic Center (NAC),women - unlimited,Women,Unlimited,Open,Newport Aquatic Center (NAC),Women - Unlimited,420,5:15:24,5:15:24,18924,5:15:24,0,0,18924,5:15:24,FALSE,,FALSE,62,62,59,0,1,31,31,0.5666666666666667
93,2023,27,146,San Diego Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,San Diego Outrigger Canoe Club,Women - Unlimited,146,5:15:25,5:15:25,18925,5:15:25,0,0,18925,5:15:25,FALSE,,FALSE,62,62,59,0,1,31,31,0.5333333333333333
94,2023,28,711,Lokahi Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Lokahi Outrigger Canoe Club,Co-Ed - Open UL,711,5:16:40,5:16:40,19000,5:16:40,0,0,19000,5:16:40,FALSE,,FALSE,62,62,59,0,1,14,14,0.5384615384615384
95,2023,29,190,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,Women - Unlimited,190,5:16:59,5:16:59,19019,5:16:59,0,0,19019,5:16:59,FALSE,,FALSE,62,62,59,0,1,31,31,0.5
96,2023,30,83,Kai Opua Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Opua Canoe Club,Women - Unlimited,83,5:17:29,5:17:29,19049,5:17:29,0,0,19049,5:17:29,FALSE,,FALSE,62,62,59,0,1,31,31,0.4666666666666667
97,2023,31,334,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),Co-Ed - Open UL,334,5:18:28,5:18:28,19108,5:18:28,0,0,19108,5:18:28,FALSE,,FALSE,62,62,59,0,1,14,14,0.46153846153846156
98,2023,32,222,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),Co-Ed - Open UL,222,5:21:07,5:21:07,19267,5:21:07,0,0,19267,5:21:07,FALSE,,FALSE,62,62,59,0,1,14,14,0.3846153846153846
99,2023,33,88,Newport Aquatic Center (NAC),women - senior masters unlimited,Women,Unlimited,Senior Masters,Newport Aquatic Center (NAC),Women - Senior Masters UL,88,5:23:32,5:23:32,19412,5:23:32,0,0,19412,5:23:32,FALSE,,FALSE,62,62,59,0,1,3,3,1
100,2023,34,90,Kai Elua Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Elua Outrigger Canoe Club,Women - Unlimited,90,5:27:24,5:27:24,19644,5:27:24,0,0,19644,5:27:24,FALSE,,FALSE,62,62,59,0,1,31,31,0.43333333333333335
101,2023,35,562,Kahakai Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Kahakai Outrigger Canoe Club,Co-Ed - Open UL,562,5:27:32,5:27:32,19652,5:27:32,0,0,19652,5:27:32,FALSE,,FALSE,62,62,59,0,1,14,14,0.3076923076923077
102,2023,36,888,Outrigger Santa Cruz,women - unlimited,Women,Unlimited,Open,Outrigger Santa Cruz,Women - Unlimited,888,5:28:54,5:28:54,19734,5:28:54,0,0,19734,5:28:54,FALSE,,FALSE,62,62,59,0,1,31,31,0.4
103,2023,37,145,San Francisco Outrigger Canoe Club,women - golden masters unlimited,Women,Unlimited,Golden Masters,San Francisco Outrigger Canoe Club,Women - Golden Masters UL,145,5:30:59,5:30:59,19859,5:30:59,0,0,19859,5:30:59,FALSE,,FALSE,62,62,59,0,1,3,3,1
104,2023,38,414,Lanakila Outrigger Canoe Club,women - golden masters unlimited,Women,Unlimited,Golden Masters,Lanakila Outrigger Canoe Club,Women - Golden Masters UL,414,5:31:04,5:31:04,19864,5:31:04,0,0,19864,5:31:04,FALSE,,FALSE,62,62,59,0,1,3,3,0.5
105,2023,39,323,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,Women - Unlimited,323,5:31:51,5:31:51,19911,5:31:51,0,0,19911,5:31:51,FALSE,,FALSE,62,62,59,0,1,31,31,0.3666666666666667
106,2023,40,410,Haleiwa Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Haleiwa Outrigger Canoe Club,Women - Masters UL,410,5:32:20,5:32:20,19940,5:32:20,0,0,19940,5:32:20,FALSE,,FALSE,62,62,59,0,1,8,8,0.2857142857142857
107,2023,41,2,Dana Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Dana Outrigger Canoe Club,Women - Masters UL,2,5:32:39,5:32:39,19959,5:32:39,0,0,19959,5:32:39,FALSE,,FALSE,62,62,59,0,1,8,8,0.1428571428571429
108,2023,42,415,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,Women - Unlimited,415,5:33:10,5:33:10,19990,5:33:10,0,0,19990,5:33:10,FALSE,,FALSE,62,62,59,0,1,31,31,0.33333333333333337
109,2023,43,566,Kahakai Outrigger Canoe Club,women - golden masters unlimited,Women,Unlimited,Golden Masters,Kahakai Outrigger Canoe Club,Women - Golden Masters UL,566,5:34:31,5:34:31,20071,5:34:31,0,0,20071,5:34:31,FALSE,,FALSE,62,62,59,0,1,3,3,0
110,2023,44,178,Imua Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Imua Outrigger Canoe Club,Co-Ed - Open UL,178,5:38:56,5:38:56,20336,5:38:56,0,0,20336,5:38:56,FALSE,,FALSE,62,62,59,0,1,14,14,0.23076923076923073
111,2023,45,150,Pale Kai Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Pale Kai Outrigger Canoe Club,Women - Senior Masters UL,150,5:43:17,5:43:17,20597,5:43:17,0,0,20597,5:43:17,FALSE,,FALSE,62,62,59,0,1,3,3,0.5
112,2023,46,131,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,Women - Unlimited,131,5:43:57,5:43:57,20637,5:43:57,0,0,20637,5:43:57,FALSE,,FALSE,62,62,59,0,1,31,31,0.30000000000000004
113,2023,47,17,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,Women - Unlimited,17,5:44:27,5:44:27,20667,5:44:27,0,0,20667,5:44:27,FALSE,,FALSE,62,62,59,0,1,31,31,0.2666666666666667
114,2023,48,499,Hanohano Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Hanohano Outrigger Canoe Club,Women - Senior Masters UL,499,5:46:18,5:46:18,20778,5:46:18,0,0,20778,5:46:18,FALSE,,FALSE,62,62,59,0,1,3,3,0
115,2023,49,138,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,Women - Unlimited,138,5:50:04,5:50:04,21004,5:50:04,0,0,21004,5:50:04,FALSE,,FALSE,62,62,59,0,1,31,31,0.23333333333333328
116,2023,50,564,Kahakai Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Kahakai Outrigger Canoe Club,Co-Ed - Open UL,564,5:50:32,5:50:32,21032,5:50:32,0,0,21032,5:50:32,FALSE,,FALSE,62,62,59,0,1,14,14,0.15384615384615385
117,2023,51,137,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,Women - Unlimited,137,5:50:37,5:50:37,21037,5:50:37,0,0,21037,5:50:37,FALSE,,FALSE,62,62,59,0,1,31,31,0.19999999999999996
118,2023,52,919,Santa Barbara Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Santa Barbara Outrigger Canoe Club,Women - Unlimited,919,5:51:00,5:51:00,21060,5:51:00,0,0,21060,5:51:00,FALSE,,TRUE,62,62,59,0,1,31,31,0.16666666666666663
119,2023,53,565,Kahakai Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Kahakai Outrigger Canoe Club,Women - Masters UL,565,5:51:46,5:51:46,21106,5:51:46,0,0,21106,5:51:46,FALSE,,FALSE,62,62,59,0,1,8,8,0
120,2023,54,80,Outrigger Santa Cruz,women - unlimited,Women,Unlimited,Open,Outrigger Santa Cruz,Women - Unlimited,80,5:54:10,5:54:10,21250,5:54:10,0,0,21250,5:54:10,FALSE,,FALSE,62,62,59,0,1,31,31,0.1333333333333333
121,2023,55,409,Lanakila Outrigger Canoe Club,women - 19 & under,Women,Other,19 & Under,Lanakila Outrigger Canoe Club,Women - 19 & Under,409,5:54:32,5:54:32,21272,5:54:32,0,0,21272,5:54:32,FALSE,,FALSE,62,62,59,0,1,2,2,1
122,2023,56,93,Kai Elua Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Kai Elua Outrigger Canoe Club,Co-Ed - Open UL,93,5:56:00,5:56:00,21360,5:56:00,0,0,21360,5:56:00,FALSE,,FALSE,62,62,59,0,1,14,14,0.07692307692307687
123,2023,57,299,Hanohano Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hanohano Outrigger Canoe Club,Women - Unlimited,299,5:56:04,5:56:04,21364,5:56:04,0,0,21364,5:56:04,FALSE,,FALSE,62,62,59,0,1,31,31,0.09999999999999998
124,2023,58,11,Imua Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Imua Outrigger Canoe Club,Women - Unlimited,11,6:01:29,6:01:29,21689,6:01:29,0,0,21689,6:01:29,FALSE,,FALSE,62,62,59,0,1,31,31,0.06666666666666665
125,2023,59,375,Team Arizona Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Team Arizona Outrigger Canoe Club,Co-Ed - Open UL,375,6:01:40,6:01:40,21700,6:01:40,0,0,21700,6:01:40,FALSE,,FALSE,62,62,59,0,1,14,14,0
126,2023,60,191,Oceanside Outrigger Canoe Club,women - 19 & under,Women,Other,19 & Under,Oceanside Outrigger Canoe Club,Women - 19 & Under,191,6:02:32,6:02:32,21752,6:02:32,0,0,21752,6:02:32,FALSE,,FALSE,62,62,59,0,1,2,2,0
127,2023,61,411,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,Women - Unlimited,411,6:02:33,6:02:33,21753,6:02:33,0,0,21753,6:02:33,FALSE,,FALSE,62,62,59,0,1,31,31,0.033333333333333326
128,2023,62,424,Kai Elua Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Elua Outrigger Canoe Club,Women - Unlimited,424,6:11:46,6:11:46,22306,6:11:46,0,0,22306,6:11:46,FALSE,,FALSE,62,62,59,0,1,31,31,0
1,2024,1,1003,Newport Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Outrigger Canoe Club,Co-Ed - Open UL,1003,4:02:45,4:02:45,14565,4:02:45,0,0,14565,4:02:45,FALSE,,FALSE,66,66,62,0,1,25,25,1
2,2024,2,4,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,Women - Unlimited,4,4:15:05,4:15:05,15305,4:15:05,0,0,15305,4:15:05,FALSE,,FALSE,66,66,62,0,1,24,24,1
3,2024,3,997,Ka Lahui Kai,women - unlimited,Women,Unlimited,Open,Ka Lahui Kai,Women - Unlimited,997,4:19:51,4:19:51,15591,4:19:51,0,0,15591,4:19:51,FALSE,,FALSE,66,66,62,0,1,24,24,0.9565217391304348
4,2024,4,125,Wa'akapaemua,co-ed - open unlimited,Co-Ed,Unlimited,Open,Wa’akapaemua,Co-Ed - Open UL,125,4:21:27,4:21:27,15687,4:21:27,0,0,15687,4:21:27,FALSE,,FALSE,66,66,62,0,1,25,25,0.9583333333333334
5,2024,5,1002,Ihilani Va'a,women - unlimited,Women,Unlimited,Open,Ihilani Va'a,Women - Unlimited,1002,4:21:42,4:21:42,15702,4:21:42,0,0,15702,4:21:42,FALSE,,FALSE,66,66,62,0,1,24,24,0.9130434782608696
6,2024,6,1005,Newport Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Outrigger Canoe Club,Co-Ed - Open UL,1005,4:27:45,4:27:45,16065,4:27:45,0,0,16065,4:27:45,FALSE,,FALSE,66,66,62,0,1,25,25,0.9166666666666666
7,2024,7,145,Outrigger Santa Cruz,co-ed - open unlimited,Co-Ed,Unlimited,Open,Outrigger Santa Cruz,Co-Ed - Open UL,145,4:30:17,4:30:17,16217,4:30:17,0,0,16217,4:30:17,FALSE,,FALSE,66,66,62,0,1,25,25,0.875
8,2024,8,420,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),Co-Ed - Open UL,420,4:30:20,4:30:20,16220,4:30:20,0,0,16220,4:30:20,FALSE,,FALSE,66,66,62,0,1,25,25,0.8333333333333334
9,2024,9,135,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,Women - Unlimited,135,4:31:57,4:31:57,16317,4:31:57,0,0,16317,4:31:57,FALSE,,FALSE,66,66,62,0,1,24,24,0.8695652173913043
10,2024,10,83,Napili Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Napili Canoe Club,Co-Ed - Open UL,83,4:32:24,4:32:24,16344,4:32:24,0,0,16344,4:32:24,FALSE,,FALSE,66,66,62,0,1,25,25,0.7916666666666666
11,2024,11,418,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,Women - Unlimited,418,4:33:24,4:33:24,16404,4:33:24,0,0,16404,4:33:24,FALSE,,FALSE,66,66,62,0,1,24,24,0.8260869565217391
